#{"t_start": 1771884073.93167, "env_id": "ALE/Pacman-v5"}
r,l,t
11.0,418,3.04634
15.0,414,3.35023
21.0,434,3.707549
14.0,534,4.090488
7.0,322,4.365331
15.0,530,4.740169
18.0,416,5.039936
11.0,402,5.33546
10.0,440,5.653785
11.0,378,5.927165
8.0,386,6.203151
6.0,352,6.455151
24.0,506,6.826558
15.0,386,7.110091
22.0,432,7.425127
12.0,382,7.695788
15.0,424,8.037658
12.0,388,8.325905
15.0,392,8.60466
10.0,332,8.842842
20.0,404,9.130503
22.0,536,9.510556
14.0,694,10.194649
13.0,358,15.967403
11.0,348,23.258219
17.0,484,33.041394
13.0,454,42.494313
15.0,420,51.135617
16.0,390,59.161769
22.0,424,68.040608
20.0,418,76.79024
20.0,372,84.643999
10.0,352,91.945855
23.0,462,101.609013
15.0,410,110.322411
23.0,448,119.796627
17.0,432,129.044393
16.0,450,138.8025
18.0,408,147.527657
10.0,350,155.167892
17.0,518,166.894553
15.0,430,176.30074
13.0,342,183.79513
20.0,446,193.666008
13.0,368,201.780145
12.0,358,209.920121
23.0,416,219.515354
15.0,384,228.069168
16.0,420,237.377577
16.0,386,245.594592
28.0,530,257.107123
32.0,526,268.673578
30.0,522,280.206967
28.0,606,293.874067
17.0,418,302.945085
13.0,368,311.179662
14.0,344,318.729666
29.0,488,329.344334
16.0,400,338.258776
16.0,354,346.267343
23.0,434,356.492693
14.0,386,365.428265
15.0,420,375.18835
18.0,420,384.831316
24.0,446,394.795765
32.0,534,406.876573
31.0,494,418.01678
26.0,520,429.668442
20.0,420,439.157323
15.0,328,446.43078
29.0,566,459.395891
25.0,494,470.466256
17.0,518,482.490328
12.0,446,492.668831
30.0,520,504.529396
14.0,472,515.575108
22.0,476,526.642831
18.0,368,535.081632
19.0,380,543.880645
18.0,456,554.451589
24.0,440,564.655542
24.0,528,577.012398
22.0,422,586.764663
51.0,696,602.877378
25.0,500,614.475886
26.0,414,623.959105
23.0,492,635.763558
28.0,736,652.789193
22.0,540,665.549347
27.0,1312,697.726814
60.0,828,720.246152
16.0,442,731.11418
17.0,388,741.128921
21.0,530,756.548712
16.0,408,768.710565
21.0,568,785.184058
33.0,602,802.392108
17.0,500,815.543842
37.0,770,838.275941
25.0,680,857.412467
22.0,564,874.114677
24.0,452,887.415657
12.0,394,899.255239
15.0,394,911.3612
16.0,406,923.432612
13.0,368,934.603876
12.0,408,947.347003
20.0,444,961.274656
32.0,566,978.530564
12.0,404,990.824243
15.0,500,1004.543974
25.0,752,1027.094069
10.0,358,1037.486721
8.0,426,1049.530819
13.0,490,1062.986703
22.0,472,1076.546799
19.0,472,1090.738825
27.0,496,1105.822664
42.0,628,1124.851378
18.0,432,1136.721622
52.0,928,1162.458462
40.0,561,1178.501259
19.0,436,1191.416719
20.0,552,1208.35204
14.0,462,1220.891979
13.0,370,1230.710039
19.0,422,1242.04905
8.0,412,1253.331841
18.0,464,1266.018537
18.0,404,1277.111132
24.0,503,1292.196051
40.0,539,1308.912628
63.0,834,1333.842537
31.0,512,1347.559023
11.0,394,1358.068294
25.0,516,1371.63116
18.0,434,1382.821809
25.0,480,1395.130842
26.0,514,1408.293289
41.0,590,1423.62955
33.0,638,1441.214355
19.0,386,1452.463992
52.0,702,1473.839608
19.0,410,1486.035751
64.0,765,1508.829737
30.0,482,1523.158585
29.0,466,1537.012756
19.0,342,1547.211511
26.0,462,1561.007788
28.0,474,1575.191936
21.0,458,1588.920567
24.0,528,1604.723728
29.0,492,1619.931564
37.0,678,1639.303526
26.0,616,1655.941277
30.0,504,1669.431499
25.0,406,1680.540098
58.0,926,1706.642211
21.0,448,1720.251851
34.0,446,1732.343374
20.0,448,1744.496291
28.0,460,1756.97662
15.0,382,1767.166879
23.0,456,1780.643676
22.0,458,1794.9667
45.0,696,1812.755038
27.0,508,1825.789819
23.0,442,1837.170964
13.0,464,1850.55126
41.0,752,1873.477941
32.0,498,1887.407632
23.0,406,1898.475573
25.0,426,1910.817684
32.0,466,1924.924499
26.0,508,1939.29564
24.0,470,1953.103259
24.0,514,1968.470641
34.0,760,1990.951719
30.0,548,2007.404374
54.0,535,2023.329895
30.0,468,2037.58271
20.0,420,2050.465551
20.0,506,2066.355258
15.0,428,2081.692188
12.0,396,2093.858356
28.0,430,2105.125458
30.0,538,2119.718574
21.0,388,2130.973614
21.0,412,2142.442843
33.0,504,2156.970828
25.0,402,2167.663472
24.0,450,2178.686279
16.0,344,2186.977622
14.0,396,2198.109699
17.0,442,2209.894208
17.0,392,2220.811917
31.0,710,2240.478358
13.0,322,2249.001951
19.0,386,2259.430762
18.0,352,2269.565004
28.0,458,2283.251927
14.0,372,2294.262753
45.0,550,2310.836637
21.0,394,2322.804365
25.0,430,2335.535313
13.0,332,2345.462929
17.0,384,2357.143693
13.0,302,2366.160582
84.0,510,2381.741338
23.0,546,2398.574689
32.0,496,2415.131121
21.0,390,2427.639125
32.0,634,2445.868801
19.0,354,2455.259713
17.0,322,2464.420185
16.0,334,2473.305983
21.0,340,2482.246776
9.0,306,2490.167981
33.0,584,2505.767656
12.0,340,2515.72959
40.0,864,2539.673254
16.0,368,2549.218138
38.0,544,2563.64069
14.0,358,2573.752091
8.0,310,2582.190288
16.0,414,2593.798031
18.0,388,2606.509959
23.0,434,2619.751854
25.0,394,2631.424182
31.0,536,2646.086713
167.0,755,2665.375845
14.0,344,2674.174194
28.0,484,2686.601768
24.0,444,2698.184877
50.0,620,2714.728538
17.0,448,2726.483405
11.0,464,2738.70132
19.0,372,2748.132827
62.0,980,2775.662086
24.0,428,2787.737216
24.0,524,2802.112366
23.0,426,2813.391194
13.0,448,2824.964639
9.0,298,2832.550098
24.0,446,2843.959834
23.0,436,2855.538735
19.0,366,2865.481698
102.0,658,2884.685502
7.0,308,2893.905313
43.0,507,2907.088354
20.0,410,2917.995736
26.0,474,2930.501416
29.0,634,2947.594004
31.0,494,2960.739476
9.0,324,2969.237379
13.0,406,2980.628149
6.0,282,2988.465911
9.0,338,2998.35514
19.0,370,3009.035853
19.0,378,3019.135572
12.0,364,3029.063723
14.0,414,3040.127888
19.0,492,3053.492007
10.0,324,3062.999217
12.0,324,3072.494789
28.0,460,3086.644403
25.0,556,3103.301663
4.0,266,3110.811817
10.0,296,3119.438183
5.0,274,3127.12573
10.0,296,3135.451983
21.0,376,3146.114821
4.0,264,3153.769458
4.0,264,3161.006877
12.0,414,3172.154962
17.0,356,3184.563992
16.0,386,3196.725437
14.0,352,3206.229193
4.0,266,3213.603537
36.0,758,3234.723348
13.0,318,3243.741523
11.0,324,3252.478842
24.0,449,3264.453755
15.0,412,3275.379893
10.0,314,3283.443938
11.0,326,3292.094964
31.0,718,3311.881369
26.0,508,3324.981471
16.0,346,3334.31987
29.0,670,3353.103227
4.0,278,3361.225093
5.0,268,3368.357181
24.0,474,3382.718068
10.0,348,3393.256212
20.0,382,3405.111127
10.0,314,3414.747646
44.0,718,3433.344153
14.0,354,3442.777889
18.0,344,3451.830297
11.0,386,3461.828676
17.0,322,3470.489889
21.0,446,3482.567307
15.0,368,3492.300568
19.0,376,3503.670283
24.0,520,3518.088528
16.0,374,3529.535223
11.0,344,3540.291011
16.0,406,3551.491386
9.0,284,3558.902773
21.0,474,3571.409512
17.0,430,3582.409494
53.0,660,3599.352805
28.0,528,3612.760036
33.0,488,3625.193868
17.0,440,3636.66459
28.0,578,3651.737521
22.0,564,3666.87799
14.0,418,3677.982947
35.0,682,3695.997147
14.0,376,3706.076294
35.0,776,3726.845752
30.0,504,3740.172718
23.0,432,3751.602619
26.0,744,3771.902123
48.0,662,3792.126
62.0,694,3813.046026
22.0,518,3829.263573
16.0,442,3842.594996
32.0,472,3855.177252
13.0,438,3870.193215
18.0,474,3884.939725
16.0,458,3900.144777
24.0,602,3919.72326
21.0,556,3936.466817
26.0,448,3948.371331
21.0,432,3960.167741
22.0,474,3972.729401
24.0,516,3984.694536
44.0,702,4002.450654
56.0,846,4026.987992
33.0,724,4045.472428
25.0,402,4055.012524
58.0,916,4076.780133
19.0,444,4087.664736
16.0,442,4098.344033
15.0,454,4111.38797
18.0,472,4122.857434
34.0,621,4138.412538
14.0,452,4149.514964
19.0,432,4159.841578
17.0,606,4173.939473
13.0,410,4183.421884
22.0,438,4193.552727
42.0,732,4210.53573
21.0,434,4220.496785
27.0,552,4233.361222
38.0,550,4246.079308
13.0,432,4256.337067
43.0,566,4269.687885
24.0,726,4286.929165
22.0,500,4298.533445
17.0,480,4310.030824
14.0,444,4321.626395
170.0,724,4338.917963
29.0,506,4352.610104
13.0,498,4365.624281
24.0,552,4380.383691
13.0,422,4391.484071
23.0,516,4405.252737
21.0,480,4417.990369
29.0,560,4431.914075
98.0,5118,4558.753586
18.0,480,4571.29632
37.0,566,4586.355593
32.0,664,4604.089652
30.0,634,4621.058634
14.0,430,4632.599864
54.0,886,4653.140347
23.0,502,4664.719831
16.0,406,4675.088764
18.0,446,4686.634425
14.0,384,4696.832057
23.0,614,4713.021277
22.0,420,4723.896074
23.0,460,4736.027244
22.0,468,4748.317795
14.0,458,4760.451405
16.0,422,4771.535406
5.0,358,4780.999485
16.0,426,4792.251472
23.0,566,4807.139991
31.0,636,4824.018241
23.0,498,4837.153139
15.0,344,4846.289475
14.0,450,4858.164091
22.0,480,4870.726523
24.0,430,4882.011013
23.0,542,4896.304779
30.0,518,4910.529083
18.0,450,4922.375339
22.0,518,4936.035017
43.0,521,4949.797062
11.0,438,4961.062317
18.0,430,4970.92328
12.0,440,4982.278718
12.0,438,4992.445312
12.0,452,5002.752092
28.0,566,5015.995161
12.0,434,5027.053104
8.0,390,5036.645136
18.0,500,5048.647511
9.0,432,5058.725565
24.0,520,5070.704189
21.0,494,5082.205538
9.0,408,5091.596914
8.0,378,5100.278063
12.0,434,5110.353905
9.0,360,5118.615825
19.0,492,5129.917213
18.0,410,5139.42874
20.0,444,5149.659387
18.0,428,5160.60393
21.0,408,5170.843441
13.0,470,5181.801811
17.0,430,5191.89871
8.0,374,5200.686906
11.0,382,5209.455748
27.0,668,5226.688712
6.0,318,5234.922229
9.0,412,5245.202235
20.0,446,5255.653402
21.0,508,5267.592886
18.0,430,5278.760015
17.0,404,5288.724513
21.0,464,5299.673635
19.0,466,5310.719982
14.0,392,5321.162899
23.0,596,5336.566053
25.0,638,5353.070276
52.0,834,5372.218099
22.0,438,5382.259872
25.0,488,5393.448334
21.0,490,5404.692255
11.0,460,5415.482315
18.0,398,5424.568296
18.0,514,5436.368051
23.0,566,5449.356903
16.0,548,5461.928596
9.0,358,5470.206049
11.0,458,5480.77954
18.0,622,5495.118632
24.0,464,5505.794646
20.0,536,5518.303827
15.0,442,5528.480301
21.0,632,5543.072733
14.0,382,5551.777153
12.0,490,5563.038814
11.0,420,5572.801074
12.0,366,5581.362768
19.0,418,5591.074646
20.0,440,5601.205286
25.0,454,5611.581107
18.0,434,5621.531688
11.0,460,5632.194375
37.0,814,5652.362427
12.0,406,5662.450388
27.0,598,5676.758205
26.0,540,5690.884403
12.0,432,5702.19898
13.0,518,5716.531868
16.0,426,5728.529075
39.0,750,5747.937267
13.0,454,5758.87631
23.0,504,5771.163858
12.0,402,5781.191781
11.0,432,5791.449572
8.0,448,5802.380504
11.0,446,5813.696031
21.0,518,5828.731529
14.0,460,5842.211014
14.0,424,5854.940916
22.0,446,5867.661294
17.0,544,5882.04539
25.0,540,5897.951569
16.0,392,5908.567948
21.0,474,5920.698736
26.0,524,5933.388083
11.0,424,5943.480872
15.0,376,5952.302603
21.0,486,5964.197698
26.0,472,5976.211829
21.0,496,5990.020562
15.0,430,6000.942066
20.0,494,6013.601758
13.0,376,6023.626702
21.0,408,6035.526059
13.0,438,6047.16735
16.0,528,6061.364954
14.0,534,6075.656616
18.0,602,6090.513324
20.0,394,6100.490772
12.0,490,6112.005305
14.0,466,6122.728858
25.0,534,6135.345633
19.0,504,6146.970522
21.0,588,6160.734106
12.0,368,6169.235233
16.0,352,6177.6502
15.0,382,6186.528494
13.0,428,6196.410947
15.0,554,6209.350277
16.0,554,6222.212259
21.0,566,6235.324298
42.0,570,6249.637688
52.0,562,6264.205244
14.0,436,6274.867154
15.0,440,6286.110034
30.0,480,6299.087099
26.0,456,6312.923848
21.0,528,6329.530243
20.0,452,6342.322848
13.0,390,6353.789302
12.0,386,6365.190386
13.0,444,6377.490278
37.0,590,6394.001797
22.0,556,6408.059027
16.0,486,6420.826107
11.0,474,6433.16743
9.0,476,6446.721329
14.0,384,6456.340579
8.0,338,6464.980765
11.0,372,6474.980843
8.0,446,6487.858705
24.0,582,6504.342747
15.0,500,6518.358985
23.0,458,6530.171124
16.0,478,6542.344915
14.0,436,6553.381633
16.0,454,6565.067178
21.0,468,6577.05008
17.0,472,6589.49533
12.0,408,6601.577839
16.0,488,6615.9841
14.0,446,6627.37782
17.0,476,6639.378347
11.0,490,6652.239703
11.0,468,6664.95651
13.0,410,6676.390405
10.0,400,6687.529609
13.0,390,6697.550913
18.0,668,6715.015306
35.0,574,6729.468004
15.0,380,6738.966638
14.0,484,6751.67551
14.0,542,6765.844413
13.0,426,6777.714562
11.0,440,6791.603847
18.0,388,6804.077534
17.0,436,6816.917928
46.0,586,6832.438674
35.0,674,6850.069647
17.0,484,6862.99457
24.0,430,6874.293607
22.0,486,6887.145951
18.0,444,6898.794778
29.0,462,6910.811367
24.0,532,6924.696228
26.0,472,6937.004711
20.0,488,6949.990643
11.0,476,6962.476983
25.0,520,6976.128107
15.0,432,6987.323426
14.0,460,6999.315517
21.0,482,7011.994462
8.0,382,7021.856328
14.0,480,7034.331749
14.0,454,7046.163992
11.0,390,7056.317868
8.0,354,7065.552829
17.0,506,7078.807197
49.0,547,7093.091123
10.0,410,7104.046644
17.0,388,7114.450876
19.0,528,7128.335073
19.0,554,7142.57893
22.0,454,7153.668784
34.0,642,7172.483905
35.0,675,7192.129221
18.0,456,7205.370955
15.0,392,7216.690185
25.0,472,7230.286192
9.0,436,7242.917906
17.0,506,7257.666826
24.0,500,7272.564265
13.0,446,7286.020006
48.0,838,7312.645982
11.0,408,7326.063333
13.0,458,7340.932056
12.0,536,7358.543349
13.0,548,7376.446941
24.0,536,7392.321896
14.0,484,7406.167059
19.0,474,7420.578835
18.0,452,7431.711506
11.0,430,7442.136398
31.0,544,7455.126136
10.0,426,7465.319888
18.0,480,7476.762175
16.0,452,7487.582733
7.0,314,7495.049082
28.0,734,7512.596757
19.0,480,7524.144445
9.0,380,7533.245273
13.0,506,7545.381045
23.0,550,7558.536532
24.0,506,7570.59569
14.0,392,7580.020983
15.0,372,7588.891316
18.0,510,7601.090309
19.0,652,7616.71228
9.0,432,7627.059515
9.0,390,7636.461242
13.0,468,7647.596211
11.0,450,7658.879711
12.0,434,7670.410064
24.0,510,7683.371653
43.0,633,7697.894954
13.0,444,7708.304561
7.0,388,7717.24582
19.0,496,7728.799739
12.0,502,7740.272388
23.0,516,7752.491647
15.0,416,7762.129368
24.0,492,7773.648453
25.0,484,7784.765539
12.0,380,7793.65942
34.0,662,7808.94503
29.0,560,7821.972164
18.0,580,7835.431769
18.0,402,7844.694259
26.0,474,7855.684587
25.0,558,7868.599782
11.0,390,7877.716368
25.0,706,7894.00346
13.0,478,7905.281821
9.0,408,7915.049279
14.0,528,7928.836553
12.0,506,7940.634861
24.0,504,7952.375437
13.0,516,7964.340189
69.0,932,7986.248708
18.0,548,7999.093778
19.0,450,8009.555202
17.0,520,8022.055526
16.0,412,8031.96866
20.0,502,8044.613625
14.0,490,8056.173211
31.0,590,8069.905717
14.0,368,8078.773707
19.0,394,8087.839436
19.0,412,8097.507464
13.0,466,8108.383244
23.0,502,8120.080428
16.0,434,8129.984756
18.0,466,8140.844812
20.0,560,8153.767765
23.0,614,8168.03879
21.0,488,8179.176247
27.0,524,8191.425837
20.0,494,8202.756666
14.0,466,8213.734646
15.0,464,8224.471015
15.0,380,8233.4307
26.0,468,8244.117382
21.0,542,8256.853486
25.0,500,8268.281173
35.0,536,8280.758692
31.0,676,8296.495948
28.0,528,8308.522352
41.0,874,8328.750108
11.0,414,8339.497105
12.0,496,8351.431514
19.0,514,8363.578541
21.0,484,8375.494655
21.0,454,8387.195607
19.0,582,8402.052049
16.0,476,8413.200781
15.0,478,8424.586538
14.0,554,8437.462271
5.0,342,8445.675656
19.0,614,8461.013165
15.0,422,8472.171425
22.0,592,8486.767277
10.0,348,8495.400254
26.0,500,8508.130431
20.0,452,8520.193631
21.0,452,8532.186128
22.0,480,8544.539131
17.0,592,8559.839855
5.0,288,8567.47808
15.0,478,8580.241913
12.0,388,8590.480141
11.0,428,8600.769873
14.0,418,8610.38286
13.0,460,8621.110165
14.0,366,8629.511284
16.0,440,8639.784613
16.0,558,8652.57462
17.0,428,8662.533217
18.0,408,8671.879461
22.0,594,8685.645301
12.0,444,8695.922791
11.0,476,8707.041681
11.0,416,8716.655766
12.0,466,8727.582171
10.0,490,8738.901312
22.0,476,8749.953001
21.0,444,8760.221828
16.0,402,8769.513405
15.0,434,8779.631432
34.0,768,8797.480541
11.0,470,8808.338197
11.0,336,8816.219924
17.0,424,8825.960561
10.0,448,8836.393761
10.0,524,8848.479001
19.0,532,8860.770756
30.0,706,8877.384316
10.0,410,8887.078718
14.0,386,8895.946637
13.0,458,8906.570769
17.0,504,8918.260117
23.0,688,8934.686898
14.0,522,8948.067213
19.0,416,8957.66874
17.0,466,8968.562315
17.0,394,8977.689229
26.0,482,8988.950019
14.0,484,9000.152775
25.0,562,9013.258311
17.0,446,9023.558399
9.0,452,9034.206319
15.0,458,9044.821914
12.0,454,9055.474443
19.0,494,9066.919864
17.0,600,9080.855831
26.0,678,9096.557658
25.0,720,9113.240166
34.0,638,9128.377129
27.0,596,9142.248959
12.0,442,9152.466989
9.0,412,9162.075951
12.0,410,9171.573207
25.0,722,9188.742368
16.0,440,9198.852792
17.0,500,9210.388434
13.0,406,9219.681753
11.0,406,9229.169144
20.0,446,9239.592368
12.0,380,9248.601619
14.0,386,9257.697275
19.0,460,9268.409025
29.0,598,9282.263627
24.0,628,9296.915832
15.0,422,9306.730497
20.0,440,9317.040754
17.0,468,9327.890152
17.0,486,9339.261157
15.0,440,9349.535854
19.0,392,9359.426523
12.0,438,9369.816993
14.0,364,9378.570243
15.0,418,9388.525733
14.0,534,9401.128668
13.0,436,9411.41879
27.0,634,9426.654594
12.0,388,9436.153042
21.0,424,9447.393312
19.0,542,9460.59513
21.0,532,9473.624803
13.0,544,9487.58991
15.0,426,9498.281659
16.0,428,9508.767182
15.0,390,9518.350034
14.0,408,9528.950846
20.0,508,9542.411088
14.0,430,9553.853572
23.0,556,9568.045405
11.0,406,9578.598711
14.0,422,9589.204798
18.0,456,9601.394047
8.0,426,9612.674998
20.0,450,9623.796774
21.0,536,9636.207478
12.0,416,9645.88824
17.0,428,9656.263783
21.0,522,9669.387011
16.0,418,9679.047051
12.0,448,9689.518587
9.0,388,9698.459534
12.0,410,9708.060939
10.0,378,9716.801873
13.0,446,9727.298395
11.0,484,9738.492908
24.0,416,9748.162762
21.0,514,9760.108417
9.0,392,9769.205312
24.0,550,9782.023136
18.0,480,9793.151603
12.0,486,9804.401235
21.0,470,9815.39695
14.0,582,9828.762027
15.0,516,9840.839062
23.0,550,9853.535879
13.0,484,9864.89789
24.0,602,9878.931814
24.0,502,9890.655804
13.0,408,9900.276821
13.0,368,9908.880385
12.0,458,9919.450278
16.0,446,9929.884307
14.0,504,9941.444508
12.0,444,9951.756495
6.0,392,9960.731691
33.0,668,9976.242503
14.0,408,9985.616799
19.0,482,9996.858693
13.0,408,10006.238142
14.0,476,10017.51011
14.0,572,10031.214832
14.0,382,10040.091788
15.0,498,10051.580488
16.0,456,10062.156518
9.0,384,10070.996735
40.0,712,10087.513553
24.0,504,10099.230647
14.0,434,10109.261965
21.0,520,10121.259593
10.0,396,10130.464572
19.0,468,10141.332559
11.0,410,10150.763168
15.0,540,10163.37079
15.0,408,10172.84032
11.0,402,10182.105608
18.0,602,10196.075196
14.0,520,10208.137621
16.0,472,10219.043249
18.0,458,10229.687049
11.0,424,10240.409325
14.0,584,10254.83957
11.0,460,10266.919972
14.0,488,10279.902464
16.0,552,10294.242468
23.0,534,10306.737802
21.0,516,10320.229971
22.0,572,10335.372198
11.0,396,10345.412851
14.0,392,10354.763451
16.0,392,10363.952981
21.0,508,10375.818218
15.0,454,10386.443555
23.0,600,10400.343694
16.0,492,10411.683101
11.0,438,10421.937525
15.0,402,10431.338548
14.0,428,10441.580018
14.0,416,10451.356211
23.0,448,10461.936177
20.0,566,10476.246889
4.0,382,10486.541441
11.0,468,10498.414458
10.0,378,10507.489712
10.0,416,10517.42227
15.0,392,10527.23629
8.0,392,10537.059228
27.0,562,10550.52234
25.0,472,10562.440973
17.0,400,10571.884879
15.0,462,10582.666876
18.0,420,10592.372617
25.0,608,10606.393703
24.0,518,10618.422145
14.0,464,10629.04849
12.0,446,10639.460006
20.0,496,10650.84188
21.0,522,10663.013208
33.0,770,10682.077641
10.0,392,10691.992137
28.0,470,10702.903594
25.0,526,10715.214929
14.0,456,10725.914016
19.0,404,10735.792039
14.0,496,10748.503627
21.0,444,10758.942343
12.0,398,10768.28771
13.0,380,10777.053583
18.0,482,10788.23913
9.0,392,10797.310545
18.0,390,10806.342587
13.0,446,10816.885345
20.0,400,10826.078888
12.0,352,10834.348737
17.0,472,10845.20985
17.0,486,10856.599517
12.0,486,10867.792129
21.0,380,10876.598369
21.0,474,10887.567864
13.0,412,10897.202001
26.0,700,10913.39486
8.0,358,10921.83117
18.0,480,10932.993351
5.0,364,10941.495057
9.0,410,10950.99355
11.0,402,10960.265917
39.0,706,10976.774769
22.0,480,10988.243
11.0,406,10997.565111
28.0,446,11007.873534
13.0,454,11018.379521
8.0,416,11028.009518
44.0,606,11042.247409
53.0,847,11062.145527
28.0,492,11073.529338
17.0,502,11085.08436
16.0,488,11096.468529
22.0,392,11105.57701
24.0,496,11117.169881
22.0,472,11128.064538
9.0,374,11136.769768
20.0,508,11148.522952
20.0,404,11157.876286
13.0,364,11166.359657
23.0,512,11178.189315
12.0,402,11187.556104
14.0,406,11196.970132
16.0,440,11207.263035
11.0,396,11216.376798
16.0,426,11226.448052
23.0,428,11236.259081
47.0,666,11251.725754
27.0,582,11265.216588
14.0,454,11275.730134
23.0,580,11289.322581
20.0,462,11300.022393
14.0,438,11310.079782
34.0,556,11323.080308
16.0,434,11333.135154
9.0,388,11342.089787
12.0,384,11350.96034
14.0,402,11360.525268
27.0,464,11371.106313
11.0,358,11379.510812
11.0,346,11387.549865
17.0,414,11397.219438
14.0,510,11409.103247
17.0,450,11419.628615
14.0,472,11430.62969
20.0,436,11441.954913
13.0,412,11451.656389
16.0,430,11463.17867
15.0,400,11472.456014
22.0,438,11482.601026
13.0,382,11491.525764
14.0,408,11500.966554
23.0,466,11511.885866
14.0,420,11521.626816
12.0,394,11530.884057
26.0,580,11544.609226
11.0,392,11554.763083
31.0,558,11568.363539
19.0,460,11579.144941
62.0,676,11594.992176
13.0,330,11602.666425
28.0,548,11615.428018
20.0,428,11625.333097
20.0,376,11634.076311
24.0,432,11644.312952
14.0,450,11654.761966
26.0,436,11664.943279
17.0,466,11675.686659
11.0,398,11684.929703
37.0,574,11698.178351
20.0,520,11710.283617
31.0,552,11722.992648
14.0,416,11732.623928
16.0,440,11742.756702
15.0,414,11752.416986
29.0,498,11763.853127
13.0,404,11773.302676
18.0,414,11782.866214
17.0,380,11791.710259
20.0,488,11802.95224
17.0,400,11812.305105
15.0,432,11822.585037
16.0,598,11836.524013
21.0,474,11847.39628
27.0,540,11859.943422
16.0,428,11869.800424
19.0,472,11880.823898
12.0,470,11891.776808
13.0,492,11903.26474
17.0,436,11913.253881
15.0,478,11924.422176
28.0,550,11937.107631
11.0,446,11947.5212
21.0,478,11958.494184
16.0,478,11969.622893
15.0,510,11981.47648
16.0,500,11993.159898
24.0,554,12005.95025
15.0,434,12015.982909
12.0,394,12025.051757
35.0,556,12038.067193
17.0,500,12049.688859
19.0,486,12060.998297
22.0,466,12071.808589
19.0,458,12082.285859
19.0,482,12093.563713
33.0,782,12111.480675
30.0,684,12127.344352
22.0,508,12139.150464
19.0,608,12153.218055
21.0,480,12164.400098
34.0,758,12182.130592
61.0,772,12200.004829
14.0,444,12210.271205
21.0,498,12221.840071
26.0,458,12232.4853
14.0,438,12242.482124
43.0,826,12261.512061
40.0,690,12277.54586
15.0,518,12289.460399
28.0,465,12300.157658
16.0,448,12310.547027
15.0,418,12320.178662
16.0,514,12332.096607
16.0,486,12343.284616
18.0,460,12353.955257
14.0,402,12363.213093
