#{"t_start": 1772134061.5807064, "env_id": "ALE/Pacman-v5"}
20.0,446,19648.702133
23.0,584,19673.679484
29.0,616,19700.314552
30.0,492,19721.539007
28.0,516,19743.967635
28.0,510,19766.018077
26.0,504,19788.245107
35.0,556,19811.702782
24.0,532,19834.676773
36.0,558,19858.264838
36.0,576,19882.925107
31.0,696,19913.23285
20.0,456,19932.811475
28.0,452,19952.294326
26.0,518,19974.578353
36.0,592,19999.968397
34.0,616,20026.620135
26.0,508,20048.765493
32.0,502,20070.47827
32.0,534,20093.624255
67.0,667,20122.780718
30.0,576,20147.374041
32.0,518,20169.802481
30.0,500,20191.750031
24.0,442,20210.873998
35.0,540,20233.90929
47.0,778,20267.903494
52.0,741,20299.796371
31.0,616,20326.264834
34.0,488,20347.374344
35.0,482,20368.517081
24.0,528,20391.187106
23.0,554,20415.218345
12.0,426,20433.836079
24.0,530,20456.625378
26.0,536,20479.593395
16.0,476,20500.67639
31.0,504,20522.468752
21.0,446,20541.546235
24.0,490,20563.225344
37.0,644,20590.921115
28.0,476,20612.031183
36.0,626,20638.842939
35.0,552,20662.825167
23.0,542,20686.327723
26.0,508,20708.221625
33.0,564,20732.576887
32.0,664,20760.656765
24.0,506,20782.734215
30.0,490,20803.859529
36.0,584,20828.999552
37.0,718,20860.209577
28.0,518,20882.592987
29.0,614,20909.312695
35.0,534,20932.250564
27.0,584,20957.139583
33.0,542,20980.000133
18.0,460,21000.327703
36.0,600,21025.51583
24.0,560,21049.561313
43.0,654,21077.9122
29.0,568,21102.394693
32.0,628,21128.952546
30.0,534,21152.296154
22.0,468,21172.624408
24.0,590,21198.233474
33.0,674,21227.343079
33.0,538,21250.277995
28.0,642,21278.171388
34.0,558,21302.015436
25.0,560,21326.206697
30.0,620,21352.968728
21.0,410,21370.531255
32.0,668,21399.171042
27.0,444,21418.312307
31.0,530,21440.921212
28.0,592,21466.499453
39.0,592,21492.530655
29.0,730,21524.014559
49.0,654,21552.155596
52.0,968,21594.265027
30.0,580,21619.280692
35.0,526,21641.609118
30.0,654,21669.7181
27.0,508,21691.302467
32.0,676,21719.780595
37.0,672,21749.31752
38.0,532,21772.296112
35.0,612,21798.30898
31.0,688,21827.858191
34.0,684,21857.14096
43.0,680,21886.360877
30.0,488,21907.452689
32.0,536,21930.140612
36.0,610,21956.555132
33.0,634,21983.514877
36.0,548,22007.675146
33.0,586,22033.030024
26.0,574,22058.341797
33.0,574,22083.112413
42.0,564,22107.186151
40.0,638,22134.983961
47.0,711,22165.468504
45.0,692,22195.218332
30.0,460,22215.406309
30.0,564,22239.702653
29.0,454,22259.624686
26.0,522,22282.071853
35.0,556,22305.63131
34.0,670,22334.8119
22.0,444,22354.077719
36.0,554,22377.718825
31.0,556,22401.963201
37.0,682,22431.172153
32.0,586,22456.812802
35.0,708,22486.968289
35.0,520,22509.608713
35.0,538,22533.086166
38.0,564,22557.686657
20.0,472,22577.578125
39.0,678,22606.624438
36.0,746,22639.047929
38.0,782,22672.905088
30.0,558,22696.718502
38.0,832,22732.213995
26.0,448,22751.545873
31.0,576,22776.583381
27.0,500,22797.750005
32.0,640,22825.489396
32.0,590,22851.108644
37.0,744,22882.98483
39.0,822,22918.51481
37.0,694,22948.748948
47.0,696,22978.141287
32.0,566,23002.890451
35.0,752,23035.336419
49.0,770,23068.777197
35.0,684,23098.207786
35.0,666,23127.264855
34.0,634,23154.327877
30.0,518,23176.373445
40.0,498,23197.628366
28.0,562,23222.108904
34.0,610,23248.358878
32.0,530,23270.994937
42.0,606,23296.702379
35.0,656,23325.109113
31.0,540,23348.124257
20.0,452,23367.305996
36.0,556,23391.765203
41.0,814,23426.999821
39.0,732,23458.218486
72.0,876,23496.281176
36.0,764,23529.484104
38.0,588,23554.606747
34.0,606,23580.593848
35.0,518,23603.341666
36.0,654,23631.604658
28.0,574,23656.249555
30.0,524,23679.077156
29.0,484,23699.743894
42.0,630,23727.171226
48.0,852,23763.227794
40.0,614,23789.819336
32.0,490,23810.750341
37.0,614,23837.383337
35.0,574,23861.640167
54.0,758,23893.640335
28.0,498,23915.084576
34.0,644,23943.296582
44.0,658,23971.967894
37.0,702,24002.297352
36.0,576,24027.354522
42.0,714,24057.843764
31.0,638,24085.516182
37.0,712,24115.602568
40.0,766,24149.337292
35.0,534,24172.061968
19.0,440,24190.921694
38.0,540,24214.129365
46.0,810,24249.264153
35.0,660,24277.609024
24.0,480,24298.390184
32.0,536,24321.842968
40.0,530,24344.530887
53.0,720,24375.613248
20.0,458,24395.656024
31.0,576,24420.967751
27.0,514,24443.32764
37.0,596,24469.096033
36.0,622,24495.624867
21.0,410,24513.062101
38.0,608,24539.245459
39.0,606,24565.077879
37.0,530,24587.843255
36.0,500,24609.249062
41.0,632,24636.295554
42.0,666,24664.890151
42.0,562,24688.797447
48.0,1012,24732.351227
29.0,452,24751.796972
40.0,564,24775.844003
32.0,590,24800.671686
47.0,676,24829.890802
30.0,478,24850.52593
26.0,496,24871.811702
33.0,476,24892.546896
49.0,1004,24935.687008
23.0,498,24956.895694
49.0,876,24994.72032
54.0,920,25033.84319
31.0,458,25053.875053
69.0,908,25092.327075
40.0,666,25121.262904
26.0,534,25144.421258
29.0,658,25173.077885
48.0,1006,25216.499382
37.0,624,25243.030505
39.0,928,25282.717861
48.0,818,25318.452794
49.0,640,25345.639952
56.0,898,25384.499007
26.0,484,25405.10242
45.0,678,25434.015048
41.0,760,25466.874059
40.0,658,25494.936706
45.0,698,25524.617704
45.0,828,25559.921221
23.0,502,25581.391034
14.0,434,25600.389061
23.0,502,25621.670955
26.0,606,25647.811682
16.0,418,25666.13064
34.0,602,25691.796067
21.0,504,25713.671611
42.0,810,25748.424094
43.0,730,25779.996646
67.0,906,25818.777942
53.0,934,25858.764568
30.0,566,25882.640584
25.0,490,25903.986745
38.0,594,25929.734772
30.0,580,25955.155483
40.0,716,25986.296603
27.0,490,26007.625182
25.0,554,26031.890158
24.0,506,26053.781379
31.0,768,26087.81267
69.0,802,26124.468869
52.0,624,26151.068995
31.0,614,26178.312971
27.0,626,26204.702036
34.0,578,26229.912284
39.0,494,26250.718667
36.0,552,26274.702795
49.0,818,26309.752863
20.0,412,26327.410654
45.0,998,26370.218014
42.0,598,26395.764695
33.0,556,26419.557507
41.0,746,26451.141552
40.0,734,26482.558693
65.0,844,26518.468206
64.0,780,26551.983442
47.0,848,26588.574888
38.0,706,26618.764441
40.0,768,26651.496949
27.0,458,26671.14368
48.0,902,26709.999667
41.0,762,26742.077173
49.0,842,26778.438466
44.0,746,26810.327201
37.0,546,26833.927692
48.0,808,26868.901968
47.0,614,26895.047255
28.0,418,26913.65455
23.0,424,26931.516567
42.0,636,26958.796
33.0,566,26982.905463
46.0,700,27012.468117
58.0,784,27046.264888
46.0,800,27080.992727
50.0,866,27117.581643
30.0,506,27139.201957
35.0,492,27160.358221
35.0,744,27192.24965
42.0,872,27231.546939
45.0,802,27266.441143
46.0,542,27290.105171
26.0,568,27314.140129
20.0,518,27336.124329
50.0,1134,27384.749413
42.0,576,27410.483838
12.0,528,27434.049609
25.0,462,27453.958408
28.0,474,27474.530142
51.0,748,27506.770373
33.0,446,27526.144598
23.0,592,27551.422768
49.0,862,27590.607143
25.0,556,27616.389545
36.0,600,27644.466553
30.0,482,27667.88479
26.0,518,27694.272374
33.0,672,27730.006182
38.0,650,27764.474596
37.0,680,27799.537559
38.0,738,27837.138573
58.0,798,27877.280132
40.0,578,27905.290778
52.0,762,27942.004882
38.0,738,27977.745257
66.0,712,28012.035022
46.0,652,28043.540166
26.0,508,28067.869906
49.0,848,28108.827646
55.0,696,28144.186787
24.0,502,28169.523288
30.0,668,28202.387788
38.0,670,28234.868996
47.0,1130,28289.59493
45.0,858,28331.148613
34.0,678,28364.609304
42.0,736,28400.501831
50.0,872,28442.763263
27.0,510,28467.471447
36.0,798,28506.116105
28.0,520,28531.26806
47.0,808,28571.219297
30.0,504,28596.039585
46.0,924,28641.616737
57.0,984,28689.81729
42.0,910,28734.652548
28.0,508,28759.739466
47.0,902,28804.235288
45.0,690,28838.386129
53.0,890,28882.136634
25.0,408,28902.360112
61.0,796,28941.539733
38.0,584,28970.670912
67.0,944,29020.224872
47.0,742,29059.44509
55.0,824,29103.290412
34.0,502,29131.158024
43.0,734,29168.186996
67.0,826,29210.38183
26.0,482,29234.081285
46.0,978,29283.554552
34.0,528,29313.014019
39.0,694,29351.387317
36.0,608,29383.479455
52.0,876,29440.994435
39.0,708,29484.040818
49.0,700,29528.826138
46.0,792,29580.686024
61.0,808,29632.119898
27.0,522,29664.554935
49.0,736,29711.217791
55.0,700,29756.62663
43.0,950,29816.985712
62.0,744,29865.542042
37.0,644,29907.634372
60.0,606,29943.03983
54.0,810,29992.890525
52.0,812,30044.546879
19.0,426,30069.194969
39.0,694,30116.340745
67.0,874,30169.71847
49.0,710,30212.934525
57.0,872,30269.732685
48.0,632,30307.092869
32.0,458,30334.131709
41.0,628,30373.081782
63.0,856,30425.208038
44.0,750,30470.339843
47.0,768,30517.685504
27.0,568,30552.999451
50.0,786,30601.832169
51.0,690,30644.881327
49.0,910,30697.876477
59.0,908,30754.41609
47.0,738,30799.083536
70.0,808,30851.279529
50.0,852,30902.41231
50.0,770,30950.481433
35.0,608,30989.279268
59.0,796,31036.079807
43.0,826,31089.618399
47.0,1040,31145.488307
49.0,756,31191.467117
70.0,752,31237.847808
44.0,732,31278.310504
50.0,884,31331.804481
43.0,676,31373.921507
55.0,802,31422.934121
186.0,820,31471.823336
22.0,410,31496.030978
64.0,628,31536.905508
53.0,764,31581.959454
39.0,790,31628.178345
54.0,744,31675.563287
51.0,620,31711.835889
108.0,856,31762.228506
50.0,764,31809.681943
72.0,760,31860.432668
48.0,854,31913.474564
50.0,714,31958.724479
44.0,792,32008.737913
112.0,922,32065.319994
49.0,730,32109.357285
44.0,636,32145.977269
47.0,718,32187.072449
55.0,976,32246.251208
49.0,730,32291.270301
71.0,676,32328.63195
44.0,960,32376.112319
29.0,612,32406.77671
25.0,546,32433.226927
11.0,356,32450.356535
50.0,764,32488.099903
35.0,654,32520.041869
35.0,523,32545.87643
45.0,612,32576.23685
45.0,696,32610.385686
50.0,720,32645.336382
44.0,740,32681.928279
39.0,620,32712.593669
45.0,800,32750.333988
54.0,794,32789.771379
46.0,624,32820.837534
52.0,818,32861.2585
25.0,528,32886.520374
87.0,1184,32943.994394
35.0,584,32972.557899
67.0,680,33005.484174
54.0,1098,33058.139485
57.0,882,33082.685944
46.0,724,33102.143495
39.0,914,33127.761182
52.0,758,33149.140635
48.0,802,33171.109777
49.0,842,33193.452677
42.0,834,33215.581542
51.0,716,33235.945505
65.0,1000,33264.701425
45.0,774,33287.148043
24.0,442,33299.718498
51.0,880,33323.081259
46.0,828,33346.313898
67.0,844,33369.815189
50.0,746,33389.960059
41.0,748,33410.278848
47.0,720,33429.874455
39.0,814,33452.113287
52.0,896,33476.390491
21.0,460,33488.908612
71.0,866,33512.716744
50.0,664,33530.902527
80.0,866,33554.914822
53.0,978,33581.502661
78.0,898,33606.976012
50.0,800,33629.263291
47.0,948,33655.947663
49.0,714,33674.698117
53.0,868,33698.311703
48.0,706,33718.956851
66.0,948,33746.955447
56.0,908,33772.59058
42.0,612,33789.845707
53.0,730,33810.918229
53.0,782,33832.814071
58.0,770,33854.787943
51.0,736,33876.01387
46.0,718,33896.546317
48.0,698,33915.865291
22.0,390,33926.359004
58.0,988,33953.63105
33.0,608,33970.716206
61.0,870,33995.889859
49.0,698,34015.280871
54.0,686,34035.218289
39.0,702,34054.806859
57.0,1000,34083.133864
70.0,732,34104.05132
23.0,456,34116.840849
38.0,525,34132.00784
65.0,700,34152.516052
190.0,721,34173.467639
54.0,726,34194.387981
37.0,686,34213.530308
46.0,742,34234.930885
49.0,860,34258.20276
49.0,772,34279.676609
60.0,874,34303.979335
123.0,1044,34333.346526
64.0,870,34357.009649
68.0,742,34376.802771
57.0,754,34397.700509
49.0,882,34421.593277
44.0,678,34439.714352
44.0,732,34460.884152
84.0,1134,34493.285261
65.0,690,34512.290411
46.0,658,34531.012246
41.0,676,34550.21991
200.0,810,34573.119169
50.0,758,34594.402926
35.0,480,34607.794869
41.0,778,34629.547642
49.0,858,34653.619173
51.0,674,34671.824211
45.0,698,34691.058029
66.0,720,34711.490698
106.0,1066,34741.976931
55.0,1048,34772.528744
53.0,730,34792.418452
56.0,774,34813.431473
85.0,811,34836.230116
96.0,1058,34865.696304
77.0,754,34886.369209
71.0,864,34911.045325
53.0,716,34930.101542
47.0,796,34951.263499
37.0,662,34972.552607
50.0,748,34993.113186
119.0,1004,35021.579917
105.0,646,35039.687418
74.0,952,35067.08225
38.0,640,35085.921323
83.0,1080,35117.343588
26.0,474,35131.461207
103.0,930,35156.760467
37.0,494,35170.125586
68.0,956,35196.99743
135.0,694,35216.096951
52.0,688,35235.879145
74.0,850,35259.087219
75.0,716,35279.327324
194.0,808,35303.559528
88.0,976,35330.879717
76.0,890,35355.562662
56.0,624,35372.668091
73.0,768,35393.944561
57.0,694,35413.791973
76.0,892,35438.077626
73.0,860,35460.530675
78.0,872,35483.281961
58.0,850,35505.426266
89.0,998,35531.472227
50.0,748,35550.864935
64.0,938,35575.344308
67.0,688,35593.233832
55.0,813,35614.589767
48.0,692,35634.145783
61.0,1042,35662.388105
89.0,940,35689.581103
65.0,952,35715.935054
64.0,824,35741.213541
47.0,758,35763.648607
120.0,944,35790.975018
46.0,760,35811.192834
69.0,702,35830.273986
68.0,970,35857.241851
47.0,758,35879.160233
58.0,896,35904.06001
63.0,924,35929.362075
57.0,892,35954.276755
63.0,848,35978.319143
41.0,578,35993.93975
123.0,867,36018.363221
78.0,924,36044.02109
65.0,916,36069.140632
45.0,718,36089.019651
42.0,612,36105.968064
107.0,748,36126.546116
58.0,796,36148.351512
53.0,738,36169.09865
58.0,800,36191.307013
61.0,866,36215.317512
49.0,667,36233.564857
47.0,624,36251.201611
41.0,832,36273.155399
32.0,650,36290.688682
50.0,906,36315.092067
51.0,688,36335.438174
38.0,668,36355.697206
47.0,918,36382.998428
66.0,978,36410.365107
59.0,926,36435.057601
50.0,924,36459.948965
54.0,764,36480.51755
74.0,872,36503.967147
52.0,692,36524.100461
64.0,822,36548.723844
47.0,806,36572.756693
50.0,726,36594.149482
82.0,894,36620.198183
63.0,809,36643.713678
47.0,708,36664.278751
58.0,948,36692.527662
49.0,798,36715.430421
115.0,1190,36749.259748
41.0,854,36775.534655
31.0,606,36793.740338
67.0,1004,36822.766877
23.0,578,36839.643188
62.0,1048,36869.202004
51.0,686,36888.666427
62.0,970,36917.9109
49.0,752,36938.010346
63.0,906,36962.685357
48.0,690,36982.680314
20.0,542,36997.339187
57.0,932,37022.75615
82.0,890,37046.492855
56.0,596,37061.950259
210.0,940,37087.044176
52.0,808,37109.059911
48.0,922,37134.738724
54.0,802,37156.656882
41.0,644,37173.662381
62.0,1120,37204.678562
54.0,774,37225.987853
59.0,732,37246.210911
50.0,942,37271.23739
64.0,732,37290.373905
79.0,844,37312.439241
104.0,784,37332.99165
81.0,694,37351.736948
30.0,492,37364.884438
111.0,872,37389.023173
63.0,1082,37418.938101
58.0,878,37442.781456
87.0,910,37467.688499
187.0,722,37487.865612
49.0,778,37509.576417
48.0,672,37527.236466
29.0,484,37540.368244
61.0,982,37567.325919
46.0,652,37585.215828
54.0,806,37607.184925
36.0,706,37625.582286
59.0,888,37649.326751
120.0,1072,37678.064677
47.0,728,37697.221803
38.0,708,37715.92631
152.0,922,37741.213223
50.0,654,37759.181905
48.0,618,37775.773366
43.0,666,37794.528528
59.0,686,37813.10647
31.0,584,37828.737672
49.0,716,37847.563212
206.0,884,37870.816811
65.0,654,37888.308961
60.0,1032,37916.502622
28.0,552,37931.497131
58.0,692,37949.581841
81.0,755,37970.708902
44.0,646,37988.597581
39.0,732,38008.758418
84.0,852,38032.189986
64.0,890,38058.177277
50.0,690,38077.955928
126.0,986,38105.075369
30.0,542,38120.442553
114.0,674,38139.75321
353.0,840,38162.752119
87.0,714,38183.823438
72.0,790,38206.221283
77.0,650,38224.481364
57.0,662,38242.969621
65.0,668,38260.87431
51.0,682,38278.917794
54.0,768,38300.253107
23.0,530,38316.450607
58.0,811,38338.345439
34.0,542,38352.682644
40.0,718,38371.930753
122.0,1068,38401.830609
53.0,834,38430.787466
48.0,728,38450.897349
14.0,440,38463.375288
51.0,778,38484.355091
28.0,520,38498.484533
45.0,844,38522.583415
42.0,772,38543.858784
66.0,964,38569.840241
80.0,890,38595.424144
56.0,652,38614.995429
63.0,678,38635.06578
42.0,646,38653.845944
52.0,792,38676.029506
67.0,816,38699.459011
44.0,704,38721.017096
333.0,754,38741.811261
46.0,704,38761.496164
49.0,876,38785.537478
68.0,866,38809.237632
42.0,748,38829.859989
70.0,820,38851.546448
32.0,522,38865.57169
72.0,654,38884.0058
58.0,808,38907.230304
42.0,704,38927.757145
64.0,830,38951.876782
43.0,704,38972.419002
62.0,716,38993.6746
93.0,566,39010.633666
116.0,914,39038.933116
117.0,862,39065.773596
42.0,664,39085.730723
43.0,782,39108.787841
58.0,956,39139.283298
51.0,714,39161.459863
41.0,816,39186.230056
54.0,756,39209.699248
191.0,1052,39242.040568
76.0,956,39271.728093
36.0,640,39291.773029
62.0,1166,39327.707327
61.0,716,39349.516962
59.0,790,39373.435463
105.0,744,39400.264959
80.0,914,39429.840558
68.0,851,39455.892687
39.0,632,39476.124828
34.0,700,39497.737393
98.0,618,39516.403685
26.0,414,39529.061002
46.0,666,39549.048171
58.0,786,39574.289041
56.0,812,39599.649756
26.0,482,39614.387299
52.0,740,39637.10912
76.0,956,39666.202055
80.0,1200,39703.718863
197.0,726,39725.819025
57.0,892,39752.877853
49.0,856,39778.37661
45.0,666,39801.210644
69.0,694,39824.362239
72.0,1032,39856.62655
110.0,684,39878.115402
67.0,786,39901.719747
55.0,930,39935.075351
140.0,731,39961.806411
46.0,628,39982.690187
72.0,1036,40014.672469
75.0,944,40043.32251
42.0,574,40060.963769
24.0,448,40075.596818
56.0,710,40098.506011
22.0,404,40111.681928
52.0,610,40131.27816
92.0,878,40159.438398
60.0,862,40187.180281
64.0,598,40204.949058
49.0,628,40223.211277
51.0,798,40246.884718
61.0,898,40278.423752
63.0,716,40301.762985
63.0,784,40326.074458
46.0,552,40342.368017
30.0,516,40357.499224
63.0,724,40379.699032
58.0,640,40399.872657
133.0,902,40427.294498
175.0,898,40454.824551
79.0,906,40483.074327
132.0,715,40505.079612
50.0,704,40527.051876
69.0,670,40547.579176
100.0,644,40567.394962
45.0,702,40588.956028
86.0,666,40609.00275
18.0,374,40620.295094
30.0,578,40637.657531
66.0,792,40661.669216
47.0,818,40687.126055
28.0,494,40701.470292
75.0,732,40723.106217
136.0,836,40747.468007
79.0,1074,40778.791193
21.0,524,40795.784951
54.0,658,40816.428408
364.0,852,40841.396424
85.0,900,40867.596357
123.0,760,40890.403659
37.0,602,40908.256228
87.0,824,40933.557374
62.0,702,40956.514709
100.0,610,40975.181789
123.0,894,41001.496599
78.0,650,41021.739281
103.0,994,41051.234487
65.0,746,41071.620638
72.0,618,41088.406372
45.0,716,41107.448111
100.0,688,41126.495616
76.0,756,41149.817877
125.0,734,41171.721363
40.0,698,41191.127394
74.0,676,41209.669813
59.0,694,41228.340129
49.0,514,41242.301152
84.0,856,41265.667751
108.0,754,41287.886248
211.0,874,41314.221643
143.0,928,41341.427509
63.0,670,41361.205468
18.0,376,41372.803651
77.0,896,41400.900566
43.0,698,41423.082144
201.0,904,41449.884448
141.0,902,41475.141866
78.0,544,41490.209629
76.0,951,41517.453319
278.0,952,41544.703202
28.0,526,41560.088176
100.0,1132,41592.960234
57.0,568,41609.593204
98.0,870,41634.709145
359.0,788,41657.836334
35.0,475,41672.115229
194.0,802,41695.852998
41.0,561,41713.00911
106.0,1026,41743.464899
46.0,728,41764.506562
67.0,782,41786.495327
62.0,640,41804.472025
156.0,1390,41845.369198
32.0,1224,41880.182286
115.0,684,41899.531359
44.0,650,41917.887644
143.0,1057,41947.702574
43.0,608,41964.915154
60.0,829,41988.51897
89.0,870,42013.617896
23.0,460,42026.605284
219.0,1112,42057.964462
75.0,925,42084.834912
102.0,726,42106.451436
31.0,512,42122.069556
60.0,910,42149.334466
97.0,902,42174.952263
28.0,588,42191.907182
103.0,888,42217.400985
60.0,884,42242.552274
183.0,618,42260.107098
60.0,778,42282.113558
392.0,1242,42317.196295
231.0,967,42344.51617
116.0,760,42366.084278
72.0,882,42390.972648
108.0,528,42405.860552
69.0,726,42426.505463
198.0,1012,42455.043446
88.0,874,42479.683139
107.0,868,42504.325224
110.0,988,42532.997246
124.0,1136,42565.132003
57.0,858,42589.329807
73.0,830,42612.225438
52.0,814,42635.094594
58.0,696,42654.03317
53.0,694,42673.532253
